id,dataset_name,process,element,time,commodity,region,aspect 6 : ,aspect 7 : ,aspect 8 : ,aspect 9 : ,aspect 10 : ,aspect 11 : ,aspect 12 : ,value,unitcode,unitcode1,stats_array_1,stats_array_2,stats_array_3,stats_array_4,comment,reserve1,reserve2,reserve3
237820,2_IUS_steel_200R,Use phase,iron,1951,all steel-containing products,Ecuador,,,,,,,,1.650631741,Gg,1,No uncertainty,,,,,,,
237821,2_IUS_steel_200R,Use phase,iron,1952,all steel-containing products,Ecuador,,,,,,,,1.715362397,Gg,1,No uncertainty,,,,,,,
237822,2_IUS_steel_200R,Use phase,iron,1953,all steel-containing products,Ecuador,,,,,,,,1.781337874,Gg,1,No uncertainty,,,,,,,
237823,2_IUS_steel_200R,Use phase,iron,1954,all steel-containing products,Ecuador,,,,,,,,1.848558171,Gg,1,No uncertainty,,,,,,,
237824,2_IUS_steel_200R,Use phase,iron,1955,all steel-containing products,Ecuador,,,,,,,,1.917023289,Gg,1,No uncertainty,,,,,,,
237825,2_IUS_steel_200R,Use phase,iron,1956,all steel-containing products,Ecuador,,,,,,,,1.986733227,Gg,1,No uncertainty,,,,,,,
237826,2_IUS_steel_200R,Use phase,iron,1957,all steel-containing products,Ecuador,,,,,,,,2.057687985,Gg,1,No uncertainty,,,,,,,
237827,2_IUS_steel_200R,Use phase,iron,1958,all steel-containing products,Ecuador,,,,,,,,2.129887563,Gg,1,No uncertainty,,,,,,,
237828,2_IUS_steel_200R,Use phase,iron,1959,all steel-containing products,Ecuador,,,,,,,,2.203331962,Gg,1,No uncertainty,,,,,,,
237829,2_IUS_steel_200R,Use phase,iron,1960,all steel-containing products,Ecuador,,,,,,,,2.278021181,Gg,1,No uncertainty,,,,,,,
237830,2_IUS_steel_200R,Use phase,iron,1961,all steel-containing products,Ecuador,,,,,,,,2.353955220,Gg,1,No uncertainty,,,,,,,
237831,2_IUS_steel_200R,Use phase,iron,1962,all steel-containing products,Ecuador,,,,,,,,59.417546260,Gg,1,No uncertainty,,,,,,,
237832,2_IUS_steel_200R,Use phase,iron,1963,all steel-containing products,Ecuador,,,,,,,,128.559480700,Gg,1,No uncertainty,,,,,,,
237833,2_IUS_steel_200R,Use phase,iron,1964,all steel-containing products,Ecuador,,,,,,,,205.833335800,Gg,1,No uncertainty,,,,,,,
237834,2_IUS_steel_200R,Use phase,iron,1965,all steel-containing products,Ecuador,,,,,,,,290.302768100,Gg,1,No uncertainty,,,,,,,
237835,2_IUS_steel_200R,Use phase,iron,1966,all steel-containing products,Ecuador,,,,,,,,392.197354500,Gg,1,No uncertainty,,,,,,,
237836,2_IUS_steel_200R,Use phase,iron,1967,all steel-containing products,Ecuador,,,,,,,,504.355628100,Gg,1,No uncertainty,,,,,,,
237837,2_IUS_steel_200R,Use phase,iron,1968,all steel-containing products,Ecuador,,,,,,,,625.312981700,Gg,1,No uncertainty,,,,,,,
237838,2_IUS_steel_200R,Use phase,iron,1969,all steel-containing products,Ecuador,,,,,,,,746.108349500,Gg,1,No uncertainty,,,,,,,
237839,2_IUS_steel_200R,Use phase,iron,1970,all steel-containing products,Ecuador,,,,,,,,943.813755400,Gg,1,No uncertainty,,,,,,,
237840,2_IUS_steel_200R,Use phase,iron,1971,all steel-containing products,Ecuador,,,,,,,,1158.426017000,Gg,1,No uncertainty,,,,,,,
237841,2_IUS_steel_200R,Use phase,iron,1972,all steel-containing products,Ecuador,,,,,,,,1304.090729000,Gg,1,No uncertainty,,,,,,,
237842,2_IUS_steel_200R,Use phase,iron,1973,all steel-containing products,Ecuador,,,,,,,,1467.790497000,Gg,1,No uncertainty,,,,,,,
237843,2_IUS_steel_200R,Use phase,iron,1974,all steel-containing products,Ecuador,,,,,,,,1721.015087000,Gg,1,No uncertainty,,,,,,,
237844,2_IUS_steel_200R,Use phase,iron,1975,all steel-containing products,Ecuador,,,,,,,,1958.796578000,Gg,1,No uncertainty,,,,,,,
237845,2_IUS_steel_200R,Use phase,iron,1976,all steel-containing products,Ecuador,,,,,,,,2204.236307000,Gg,1,No uncertainty,,,,,,,
237846,2_IUS_steel_200R,Use phase,iron,1977,all steel-containing products,Ecuador,,,,,,,,2569.846701000,Gg,1,No uncertainty,,,,,,,
237847,2_IUS_steel_200R,Use phase,iron,1978,all steel-containing products,Ecuador,,,,,,,,2850.442390000,Gg,1,No uncertainty,,,,,,,
237848,2_IUS_steel_200R,Use phase,iron,1979,all steel-containing products,Ecuador,,,,,,,,3057.711410000,Gg,1,No uncertainty,,,,,,,
237849,2_IUS_steel_200R,Use phase,iron,1980,all steel-containing products,Ecuador,,,,,,,,3357.559280000,Gg,1,No uncertainty,,,,,,,
237850,2_IUS_steel_200R,Use phase,iron,1981,all steel-containing products,Ecuador,,,,,,,,3590.554480000,Gg,1,No uncertainty,,,,,,,
237851,2_IUS_steel_200R,Use phase,iron,1982,all steel-containing products,Ecuador,,,,,,,,3907.630188000,Gg,1,No uncertainty,,,,,,,
237852,2_IUS_steel_200R,Use phase,iron,1983,all steel-containing products,Ecuador,,,,,,,,4169.775148000,Gg,1,No uncertainty,,,,,,,
237853,2_IUS_steel_200R,Use phase,iron,1984,all steel-containing products,Ecuador,,,,,,,,4509.453720000,Gg,1,No uncertainty,,,,,,,
237854,2_IUS_steel_200R,Use phase,iron,1985,all steel-containing products,Ecuador,,,,,,,,4866.040903000,Gg,1,No uncertainty,,,,,,,
237855,2_IUS_steel_200R,Use phase,iron,1986,all steel-containing products,Ecuador,,,,,,,,5215.619664000,Gg,1,No uncertainty,,,,,,,
237856,2_IUS_steel_200R,Use phase,iron,1987,all steel-containing products,Ecuador,,,,,,,,5588.440148000,Gg,1,No uncertainty,,,,,,,
237857,2_IUS_steel_200R,Use phase,iron,1988,all steel-containing products,Ecuador,,,,,,,,5962.323229000,Gg,1,No uncertainty,,,,,,,
237858,2_IUS_steel_200R,Use phase,iron,1989,all steel-containing products,Ecuador,,,,,,,,6250.031955000,Gg,1,No uncertainty,,,,,,,
237859,2_IUS_steel_200R,Use phase,iron,1990,all steel-containing products,Ecuador,,,,,,,,6533.614203000,Gg,1,No uncertainty,,,,,,,
237860,2_IUS_steel_200R,Use phase,iron,1991,all steel-containing products,Ecuador,,,,,,,,6910.356439000,Gg,1,No uncertainty,,,,,,,
237861,2_IUS_steel_200R,Use phase,iron,1992,all steel-containing products,Ecuador,,,,,,,,7311.726588000,Gg,1,No uncertainty,,,,,,,
237862,2_IUS_steel_200R,Use phase,iron,1993,all steel-containing products,Ecuador,,,,,,,,7653.753402000,Gg,1,No uncertainty,,,,,,,
237863,2_IUS_steel_200R,Use phase,iron,1994,all steel-containing products,Ecuador,,,,,,,,8136.579303000,Gg,1,No uncertainty,,,,,,,
237864,2_IUS_steel_200R,Use phase,iron,1995,all steel-containing products,Ecuador,,,,,,,,8541.874767000,Gg,1,No uncertainty,,,,,,,
237865,2_IUS_steel_200R,Use phase,iron,1996,all steel-containing products,Ecuador,,,,,,,,9009.953767000,Gg,1,No uncertainty,,,,,,,
237866,2_IUS_steel_200R,Use phase,iron,1997,all steel-containing products,Ecuador,,,,,,,,9538.209227000,Gg,1,No uncertainty,,,,,,,
237867,2_IUS_steel_200R,Use phase,iron,1998,all steel-containing products,Ecuador,,,,,,,,10035.951960000,Gg,1,No uncertainty,,,,,,,
237868,2_IUS_steel_200R,Use phase,iron,1999,all steel-containing products,Ecuador,,,,,,,,10348.056450000,Gg,1,No uncertainty,,,,,,,
237869,2_IUS_steel_200R,Use phase,iron,2000,all steel-containing products,Ecuador,,,,,,,,10807.961200000,Gg,1,No uncertainty,,,,,,,
237870,2_IUS_steel_200R,Use phase,iron,2001,all steel-containing products,Ecuador,,,,,,,,11507.571540000,Gg,1,No uncertainty,,,,,,,
237871,2_IUS_steel_200R,Use phase,iron,2002,all steel-containing products,Ecuador,,,,,,,,12354.089500000,Gg,1,No uncertainty,,,,,,,
237872,2_IUS_steel_200R,Use phase,iron,2003,all steel-containing products,Ecuador,,,,,,,,13065.485390000,Gg,1,No uncertainty,,,,,,,
237873,2_IUS_steel_200R,Use phase,iron,2004,all steel-containing products,Ecuador,,,,,,,,13884.944810000,Gg,1,No uncertainty,,,,,,,
237874,2_IUS_steel_200R,Use phase,iron,2005,all steel-containing products,Ecuador,,,,,,,,14799.218770000,Gg,1,No uncertainty,,,,,,,
237875,2_IUS_steel_200R,Use phase,iron,2006,all steel-containing products,Ecuador,,,,,,,,15683.893760000,Gg,1,No uncertainty,,,,,,,
237876,2_IUS_steel_200R,Use phase,iron,2007,all steel-containing products,Ecuador,,,,,,,,16568.468740000,Gg,1,No uncertainty,,,,,,,
237877,2_IUS_steel_200R,Use phase,iron,2008,all steel-containing products,Ecuador,,,,,,,,17439.730080000,Gg,1,No uncertainty,,,,,,,
237878,2_IUS_steel_200R,Use phase,iron,1900,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237879,2_IUS_steel_200R,Use phase,iron,1901,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237880,2_IUS_steel_200R,Use phase,iron,1902,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237881,2_IUS_steel_200R,Use phase,iron,1903,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237882,2_IUS_steel_200R,Use phase,iron,1904,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237883,2_IUS_steel_200R,Use phase,iron,1905,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237884,2_IUS_steel_200R,Use phase,iron,1906,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237885,2_IUS_steel_200R,Use phase,iron,1907,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237886,2_IUS_steel_200R,Use phase,iron,1908,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237887,2_IUS_steel_200R,Use phase,iron,1909,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237888,2_IUS_steel_200R,Use phase,iron,1910,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237889,2_IUS_steel_200R,Use phase,iron,1911,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237890,2_IUS_steel_200R,Use phase,iron,1912,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237891,2_IUS_steel_200R,Use phase,iron,1913,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237892,2_IUS_steel_200R,Use phase,iron,1914,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237893,2_IUS_steel_200R,Use phase,iron,1915,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237894,2_IUS_steel_200R,Use phase,iron,1916,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237895,2_IUS_steel_200R,Use phase,iron,1917,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237896,2_IUS_steel_200R,Use phase,iron,1918,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237897,2_IUS_steel_200R,Use phase,iron,1919,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237898,2_IUS_steel_200R,Use phase,iron,1920,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237899,2_IUS_steel_200R,Use phase,iron,1921,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237900,2_IUS_steel_200R,Use phase,iron,1922,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237901,2_IUS_steel_200R,Use phase,iron,1923,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237902,2_IUS_steel_200R,Use phase,iron,1924,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237903,2_IUS_steel_200R,Use phase,iron,1925,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237904,2_IUS_steel_200R,Use phase,iron,1926,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237905,2_IUS_steel_200R,Use phase,iron,1927,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237906,2_IUS_steel_200R,Use phase,iron,1928,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237907,2_IUS_steel_200R,Use phase,iron,1929,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237908,2_IUS_steel_200R,Use phase,iron,1930,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237909,2_IUS_steel_200R,Use phase,iron,1931,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237910,2_IUS_steel_200R,Use phase,iron,1932,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237911,2_IUS_steel_200R,Use phase,iron,1933,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237912,2_IUS_steel_200R,Use phase,iron,1934,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237913,2_IUS_steel_200R,Use phase,iron,1935,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237914,2_IUS_steel_200R,Use phase,iron,1936,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237915,2_IUS_steel_200R,Use phase,iron,1937,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237916,2_IUS_steel_200R,Use phase,iron,1938,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237917,2_IUS_steel_200R,Use phase,iron,1939,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237918,2_IUS_steel_200R,Use phase,iron,1940,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237919,2_IUS_steel_200R,Use phase,iron,1941,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237920,2_IUS_steel_200R,Use phase,iron,1942,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237921,2_IUS_steel_200R,Use phase,iron,1943,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237922,2_IUS_steel_200R,Use phase,iron,1944,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237923,2_IUS_steel_200R,Use phase,iron,1945,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237924,2_IUS_steel_200R,Use phase,iron,1946,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237925,2_IUS_steel_200R,Use phase,iron,1947,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237926,2_IUS_steel_200R,Use phase,iron,1948,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237927,2_IUS_steel_200R,Use phase,iron,1949,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237928,2_IUS_steel_200R,Use phase,iron,1950,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237929,2_IUS_steel_200R,Use phase,iron,1951,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237930,2_IUS_steel_200R,Use phase,iron,1952,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237931,2_IUS_steel_200R,Use phase,iron,1953,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237932,2_IUS_steel_200R,Use phase,iron,1954,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237933,2_IUS_steel_200R,Use phase,iron,1955,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237934,2_IUS_steel_200R,Use phase,iron,1956,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237935,2_IUS_steel_200R,Use phase,iron,1957,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237936,2_IUS_steel_200R,Use phase,iron,1958,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237937,2_IUS_steel_200R,Use phase,iron,1959,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237938,2_IUS_steel_200R,Use phase,iron,1960,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237939,2_IUS_steel_200R,Use phase,iron,1961,all steel-containing products,El Salvador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237940,2_IUS_steel_200R,Use phase,iron,1962,all steel-containing products,El Salvador,,,,,,,,31.487949550,Gg,1,No uncertainty,,,,,,,
237941,2_IUS_steel_200R,Use phase,iron,1963,all steel-containing products,El Salvador,,,,,,,,84.393846500,Gg,1,No uncertainty,,,,,,,
237942,2_IUS_steel_200R,Use phase,iron,1964,all steel-containing products,El Salvador,,,,,,,,147.736344100,Gg,1,No uncertainty,,,,,,,
237943,2_IUS_steel_200R,Use phase,iron,1965,all steel-containing products,El Salvador,,,,,,,,218.241787700,Gg,1,No uncertainty,,,,,,,
237944,2_IUS_steel_200R,Use phase,iron,1966,all steel-containing products,El Salvador,,,,,,,,289.272221500,Gg,1,No uncertainty,,,,,,,
237945,2_IUS_steel_200R,Use phase,iron,1967,all steel-containing products,El Salvador,,,,,,,,352.443171000,Gg,1,No uncertainty,,,,,,,
237946,2_IUS_steel_200R,Use phase,iron,1968,all steel-containing products,El Salvador,,,,,,,,406.498060500,Gg,1,No uncertainty,,,,,,,
237947,2_IUS_steel_200R,Use phase,iron,1969,all steel-containing products,El Salvador,,,,,,,,456.730392800,Gg,1,No uncertainty,,,,,,,
237948,2_IUS_steel_200R,Use phase,iron,1970,all steel-containing products,El Salvador,,,,,,,,496.447999900,Gg,1,No uncertainty,,,,,,,
237949,2_IUS_steel_200R,Use phase,iron,1971,all steel-containing products,El Salvador,,,,,,,,542.482526100,Gg,1,No uncertainty,,,,,,,
237950,2_IUS_steel_200R,Use phase,iron,1972,all steel-containing products,El Salvador,,,,,,,,579.930462500,Gg,1,No uncertainty,,,,,,,
237951,2_IUS_steel_200R,Use phase,iron,1973,all steel-containing products,El Salvador,,,,,,,,628.572189500,Gg,1,No uncertainty,,,,,,,
237952,2_IUS_steel_200R,Use phase,iron,1974,all steel-containing products,El Salvador,,,,,,,,689.963196200,Gg,1,No uncertainty,,,,,,,
237953,2_IUS_steel_200R,Use phase,iron,1975,all steel-containing products,El Salvador,,,,,,,,744.286203500,Gg,1,No uncertainty,,,,,,,
237954,2_IUS_steel_200R,Use phase,iron,1976,all steel-containing products,El Salvador,,,,,,,,809.752537500,Gg,1,No uncertainty,,,,,,,
237955,2_IUS_steel_200R,Use phase,iron,1977,all steel-containing products,El Salvador,,,,,,,,933.768983200,Gg,1,No uncertainty,,,,,,,
237956,2_IUS_steel_200R,Use phase,iron,1978,all steel-containing products,El Salvador,,,,,,,,1042.554431000,Gg,1,No uncertainty,,,,,,,
237957,2_IUS_steel_200R,Use phase,iron,1979,all steel-containing products,El Salvador,,,,,,,,1110.902380000,Gg,1,No uncertainty,,,,,,,
237958,2_IUS_steel_200R,Use phase,iron,1980,all steel-containing products,El Salvador,,,,,,,,1156.588914000,Gg,1,No uncertainty,,,,,,,
237959,2_IUS_steel_200R,Use phase,iron,1981,all steel-containing products,El Salvador,,,,,,,,1203.111629000,Gg,1,No uncertainty,,,,,,,
237960,2_IUS_steel_200R,Use phase,iron,1982,all steel-containing products,El Salvador,,,,,,,,1239.720894000,Gg,1,No uncertainty,,,,,,,
237961,2_IUS_steel_200R,Use phase,iron,1983,all steel-containing products,El Salvador,,,,,,,,1282.590860000,Gg,1,No uncertainty,,,,,,,
237962,2_IUS_steel_200R,Use phase,iron,1984,all steel-containing products,El Salvador,,,,,,,,1341.539791000,Gg,1,No uncertainty,,,,,,,
237963,2_IUS_steel_200R,Use phase,iron,1985,all steel-containing products,El Salvador,,,,,,,,1395.718682000,Gg,1,No uncertainty,,,,,,,
237964,2_IUS_steel_200R,Use phase,iron,1986,all steel-containing products,El Salvador,,,,,,,,1468.489485000,Gg,1,No uncertainty,,,,,,,
237965,2_IUS_steel_200R,Use phase,iron,1987,all steel-containing products,El Salvador,,,,,,,,1588.444514000,Gg,1,No uncertainty,,,,,,,
237966,2_IUS_steel_200R,Use phase,iron,1988,all steel-containing products,El Salvador,,,,,,,,1679.337950000,Gg,1,No uncertainty,,,,,,,
237967,2_IUS_steel_200R,Use phase,iron,1989,all steel-containing products,El Salvador,,,,,,,,1792.610906000,Gg,1,No uncertainty,,,,,,,
237968,2_IUS_steel_200R,Use phase,iron,1990,all steel-containing products,El Salvador,,,,,,,,1868.342727000,Gg,1,No uncertainty,,,,,,,
237969,2_IUS_steel_200R,Use phase,iron,1991,all steel-containing products,El Salvador,,,,,,,,1959.924166000,Gg,1,No uncertainty,,,,,,,
